vol,ask,bid,open,close,high,low,result
2006069.0,33918.0,33904.25,1212.25,1214.5,1218.5,1199.75,1
1592983.0,35194.75,35180.75,1212.0,1213.5,1217.0,1208.0,1
2497579.0,33971.0,33957.25,1219.5,1208.75,1226.0,1203.75,0
3395405.0,67762.0,67734.75,1211.75,1207.75,1219.0,1199.5,1
1913133.0,34312.5,34299.0,1216.25,1227.0,1231.25,1214.5,0
1408278.0,35610.5,35596.0,1228.25,1228.5,1231.25,1223.5,0
1683506.0,34352.0,34338.5,1234.25,1228.5,1234.25,1219.75,0
2386636.0,70328.75,70300.75,1234.0,1234.75,1237.5,1224.0,1
1608974.0,34536.5,34522.75,1231.25,1239.0,1241.5,1224.25,1
1832463.0,34982.0,34968.5,1244.5,1247.0,1253.5,1241.75,0
1966937.0,34781.75,34768.25,1245.75,1247.75,1248.0,1235.0,1
3393054.0,69800.5,69773.0,1243.25,1247.0,1254.75,1235.5,1
2590726.0,34704.25,34690.25,1239.25,1235.5,1246.25,1228.0,0
1964002.0,36172.25,36158.0,1239.0,1247.5,1252.5,1236.5,0
2092769.0,35023.75,35009.75,1251.0,1247.5,1258.75,1239.75,0
2520909.0,70284.25,70256.75,1260.25,1254.75,1265.5,1248.0,0
1461317.0,35095.25,35081.25,1249.25,1256.5,1256.25,1246.5,0
1905783.0,34886.0,34872.25,1247.25,1251.25,1253.0,1240.25,0
1730108.0,35055.25,35041.75,1258.0,1251.75,1259.0,1246.0,0
3229251.0,70286.5,70259.5,1258.0,1254.75,1265.25,1246.25,1
1335492.0,35358.5,35345.0,1262.0,1265.25,1266.0,1258.75,0
2151711.0,35339.75,35325.75,1265.0,1269.0,1270.5,1252.0,1
1914578.0,35996.0,35982.0,1280.0,1290.5,1291.25,1279.0,0
2940089.0,72380.75,72353.5,1290.25,1292.5,1297.0,1287.25,1
2046289.0,36136.0,36122.25,1294.5,1283.25,1297.25,1278.75,0
2155336.0,35941.75,35927.75,1284.75,1286.5,1289.5,1274.25,1
1456568.0,35870.75,35857.25,1279.25,1283.0,1285.75,1274.5,0
2263743.0,35590.75,35576.75,1277.5,1267.25,1281.25,1264.0,0
1746396.0,35688.0,35674.75,1273.0,1268.25,1278.25,1267.25,1
2771219.0,35048.5,35035.0,1261.25,1247.5,1262.5,1243.5,0
1649631.0,35050.0,35036.5,1248.75,1250.25,1254.5,1246.0,1
1730781.0,35531.0,35517.5,1261.75,1270.5,1271.5,1260.75,0
1384355.0,35476.5,35462.75,1265.25,1270.5,1272.5,1260.0,1
1852939.0,35387.75,35373.75,1265.75,1269.75,1271.0,1255.0,1
2048491.0,35077.25,35063.5,1257.0,1250.25,1257.5,1247.25,0
1341058.0,35471.75,35457.75,1259.25,1268.75,1270.0,1258.75,0
31911.0,11426.75,11422.25,1266.75,1271.75,1273.0,1266.75,1
2567490.0,55271.75,55250.0,1252.25,1259.25,1265.75,1244.75,0
2546030.0,35120.25,35106.25,1249.0,1249.5,1259.5,1245.5,1
1895726.0,35732.25,35718.25,1269.0,1277.25,1280.25,1267.75,0
1625032.0,36121.75,36108.0,1279.25,1295.5,1295.75,1278.5,0
1354769.0,36173.75,36159.75,1289.25,1296.25,1298.0,1288.0,1
1057523.0,36274.0,36260.25,1293.0,1295.0,1298.0,1292.5,1
2029561.0,36470.0,36456.25,1306.25,1295.0,1307.5,1294.5,0
1574536.0,36351.75,36338.0,1297.75,1301.0,1301.75,1291.5,1
593434.0,36501.75,36488.5,1307.5,1305.5,1308.0,1298.75,0
908243.0,36681.0,36667.5,1307.25,1313.5,1313.75,1304.75,1
1255596.0,36893.5,36879.75,1318.5,1313.5,1319.5,1312.75,0
1314660.0,36876.25,36863.25,1315.25,1314.25,1319.75,1310.25,1
1572303.0,36758.0,36744.0,1310.5,1309.75,1317.0,1306.25,0
1308490.0,36774.5,36761.25,1309.5,1315.75,1317.25,1305.0,0
1132432.0,36857.25,36844.0,1316.0,1316.0,1318.5,1312.0,0
996199.0,36946.75,36932.75,1320.75,1318.5,1323.25,1313.75,0
818677.0,37141.0,37127.5,1323.75,1328.0,1328.75,1322.75,0
569945.0,37262.0,37248.25,1328.5,1332.5,1332.5,1328.0,0
499608.0,37246.5,37233.75,1330.5,1330.25,1331.75,1326.75,0
495875.0,37220.25,37207.25,1325.75,1331.25,1331.75,1324.5,0
504089.0,37283.0,37269.0,1333.0,1331.75,1333.5,1329.0,0
526527.0,37386.75,37374.25,1334.25,1333.25,1336.0,1332.5,0
618946.0,37289.0,37275.5,1332.5,1332.25,1334.5,1329.0,0
613963.0,37276.75,37263.5,1328.5,1335.0,1335.25,1327.0,0
1419899.0,37714.0,37700.25,1340.5,1342.5,1350.0,1340.25,0
1615209.0,37566.5,37552.5,1346.5,1343.0,1347.5,1335.75,0
1479858.0,37723.5,37709.5,1340.5,1349.25,1351.25,1338.25,0
1397516.0,37743.75,37730.25,1350.25,1347.5,1352.0,1343.75,0
1795013.0,37631.0,37617.0,1349.25,1344.75,1351.5,1335.25,1
1688228.0,37576.25,37562.75,1340.0,1343.0,1345.5,1335.5,0
1432512.0,37759.25,37745.75,1348.25,1347.5,1351.25,1343.0,0
1372726.0,38044.5,38030.75,1355.0,1361.0,1361.75,1353.5,0
1466419.0,38040.0,38026.5,1359.25,1358.25,1360.5,1353.75,0
1357724.0,38147.25,38133.5,1355.25,1367.5,1367.5,1354.5,0
43605.0,12262.5,12258.25,1361.25,1362.5,1363.25,1360.25,0
1276852.0,38299.75,38286.25,1365.5,1372.5,1372.5,1364.0,0
2069364.0,38084.0,38070.0,1367.25,1356.75,1368.75,1352.5,0
2175066.0,37866.5,37852.5,1353.5,1353.25,1357.75,1345.0,0
1692348.0,38083.75,38070.25,1361.5,1357.75,1365.5,1356.0,0
1471994.0,38158.5,38144.5,1357.5,1366.25,1367.25,1356.25,0
2122515.0,38101.5,38088.25,1360.75,1364.75,1366.0,1354.5,0
1431361.0,38396.5,38383.0,1368.0,1371.0,1374.25,1365.75,0
1263366.0,38437.5,38424.25,1370.25,1373.25,1375.75,1368.25,1
2993089.0,38058.5,38044.5,1375.25,1348.0,1377.0,1348.0,0
1979784.0,38014.0,38000.25,1355.25,1360.25,1361.25,1350.75,0
1857882.0,38590.5,38576.5,1368.5,1379.75,1383.5,1367.25,0
1131902.0,38626.0,38612.25,1376.75,1377.5,1381.75,1375.75,1
1651836.0,38564.0,38550.0,1376.0,1380.75,1383.25,1369.0,1
1318401.0,38692.0,38678.25,1382.75,1385.0,1385.75,1375.5,0
1324844.0,39040.25,39026.75,1388.0,1393.25,1397.5,1387.5,0
1253891.0,39100.75,39087.0,1393.75,1399.5,1399.75,1390.5,0
1633580.0,39062.25,39048.75,1394.75,1396.5,1399.5,1389.25,1
1759630.0,39030.0,39016.25,1389.5,1396.25,1398.0,1386.0,1
1652299.0,39224.0,39210.0,1391.75,1405.0,1406.25,1390.75,1
1015870.0,39366.0,39352.5,1403.5,1405.25,1408.75,1402.0,1
1235926.0,39297.5,39284.25,1402.5,1403.75,1405.5,1399.75,1
1607700.0,39497.0,39483.25,1407.25,1410.5,1413.5,1405.0,0
1467800.0,39588.0,39574.5,1408.0,1415.25,1417.5,1406.5,1
1367457.0,39697.75,39684.25,1416.25,1420.5,1420.5,1413.75,0
117721.0,12716.75,12712.25,1415.75,1406.0,1416.5,1406.5,0
2610260.0,39179.5,39165.5,1404.5,1391.5,1412.0,1387.75,0
2774333.0,38793.5,38779.5,1391.75,1382.75,1394.0,1375.0,1
2347005.0,38667.75,38653.75,1383.5,1379.75,1387.5,1370.0,1
1516277.0,39046.5,39032.5,1388.0,1396.25,1397.5,1387.25,0
1580871.0,39267.0,39253.25,1401.25,1404.0,1406.5,1396.75,0
2751830.0,39029.75,39015.75,1409.0,1378.5,1410.0,1378.25,0
2233842.0,38791.25,38777.75,1380.75,1383.5,1391.25,1379.0,0
1970143.0,39331.5,39317.5,1394.75,1407.25,1409.5,1394.5,0
2565621.0,39099.75,39086.25,1406.0,1397.5,1408.75,1388.75,1
2319666.0,38926.75,38912.75,1401.5,1386.5,1404.75,1380.25,1
1790648.0,39145.5,39131.75,1389.25,1397.75,1403.25,1383.5,1
1711570.0,39098.25,39084.5,1396.0,1392.75,1401.0,1389.0,1
1193900.0,38575.75,38561.75,1383.75,1372.0,1384.5,1370.25,0
1495714.0,38576.5,38562.5,1368.0,1384.0,1386.25,1366.75,0
2018116.0,38367.75,38354.5,1374.5,1374.0,1377.75,1363.5,0
2630009.0,37897.75,37884.25,1340.0,1358.25,1366.25,1337.75,0
3634132.0,39013.75,38999.25,1356.0,1337.5,1358.75,1325.75,1
2000306.0,37841.25,37827.25,1354.25,1349.5,1357.0,1344.0,0
1797947.0,39462.5,39448.0,1367.5,1357.0,1369.75,1353.25,0
1201806.0,38530.75,38516.75,1371.25,1374.5,1378.75,1370.25,0
1256384.0,38460.25,38447.0,1376.25,1370.5,1377.25,1370.0,0
1679843.0,38364.25,38350.5,1369.0,1374.0,1378.5,1361.5,0
1501912.0,38764.25,38750.75,1382.0,1387.0,1389.25,1375.0,0
2520135.0,78064.5,78037.5,1394.25,1385.5,1397.75,1384.5,0
1316646.0,38996.5,38982.75,1387.0,1399.75,1400.25,1382.75,1
1149910.0,39396.5,39383.25,1404.75,1406.5,1410.25,1402.0,0
1319517.0,39384.75,39371.5,1403.5,1404.0,1408.25,1403.0,1
1386836.0,40984.0,40970.0,1412.5,1410.0,1416.25,1406.75,0
1118163.0,39517.25,39503.75,1413.0,1412.0,1415.25,1407.25,1
1346131.0,39571.5,39557.5,1407.75,1409.25,1416.75,1407.75,0
1430462.0,39594.0,39580.5,1416.5,1411.75,1418.25,1409.25,0
1961471.0,39529.25,39515.5,1412.25,1411.25,1417.75,1404.75,1
3023077.0,78891.0,78863.5,1408.5,1402.25,1418.25,1399.5,0
1781550.0,38995.75,38982.5,1395.25,1390.75,1398.0,1387.75,0
1653214.0,39034.75,39020.75,1399.5,1391.5,1400.0,1387.5,1
1711566.0,38916.0,38902.75,1384.5,1392.5,1395.75,1380.75,0
3245684.0,77795.75,77768.0,1385.0,1381.75,1401.75,1372.75,1
1277692.0,40240.0,40225.5,1385.75,1391.0,1392.0,1382.25,0
1511721.0,39452.0,39439.25,1408.25,1415.0,1413.0,1405.75,0
1516421.0,79215.25,79188.0,1415.5,1414.0,1417.25,1409.75,0
1199161.0,39901.0,39887.25,1419.25,1424.5,1428.75,1417.0,0
1222022.0,39989.75,39975.75,1428.75,1434.0,1436.75,1422.75,0
1482474.0,40217.0,40203.75,1431.5,1437.0,1441.0,1431.0,1
1486988.0,41885.75,41871.75,1449.0,1440.25,1449.75,1437.25,0
1449948.0,40196.0,40182.25,1436.0,1433.25,1439.75,1428.25,0
2132538.0,39948.0,39934.0,1434.75,1427.0,1435.25,1420.0,1
2553081.0,39777.0,39763.0,1416.75,1417.5,1427.25,1407.75,0
1339516.0,40140.5,40126.75,1429.25,1436.75,1439.0,1427.75,0
1993827.0,39906.75,39892.75,1435.75,1420.5,1436.0,1415.5,0
1915850.0,39844.25,39830.25,1417.75,1429.75,1431.25,1411.25,0
1982458.0,41217.0,41203.0,1431.0,1416.5,1431.5,1413.0,0
1914508.0,39657.0,39643.0,1414.0,1404.25,1423.75,1407.25,0
1955862.0,39367.75,39354.25,1404.75,1408.75,1411.25,1398.5,1
1373770.0,39671.5,39657.5,1409.75,1421.5,1423.0,1407.0,0
1560886.0,39843.0,39829.0,1426.25,1424.5,1428.0,1417.0,0
1614363.0,39189.5,39175.75,1402.75,1395.0,1405.0,1394.25,0
1733146.0,40607.75,40594.0,1389.5,1399.0,1407.0,1389.25,0
1943204.0,39285.0,39271.25,1397.75,1409.25,1410.0,1395.0,1
1183564.0,52293.75,52275.5,1414.25,1414.25,1416.25,1409.25,0
1642237.0,39787.5,39773.75,1424.5,1426.75,1428.25,1415.75,0
2339112.0,39454.0,39440.25,1421.0,1395.0,1423.5,1393.75,0
2101669.0,39065.0,39051.5,1396.75,1395.25,1399.5,1386.75,1
2175554.0,40178.5,40164.25,1379.25,1378.25,1391.5,1377.5,0
1859379.0,38501.25,38487.5,1378.25,1367.0,1380.75,1365.75,0
1720953.0,38488.5,38475.0,1375.0,1367.5,1378.0,1365.0,1
2124752.0,38208.25,38194.5,1362.75,1358.25,1369.0,1358.75,0
507637.0,38428.0,38414.25,1364.25,1370.0,1376.5,1361.75,0
1721787.0,38396.5,38382.75,1366.75,1370.5,1375.0,1365.5,1
2828358.0,37904.0,37890.5,1359.75,1348.0,1363.75,1343.75,0
2515484.0,37825.25,37811.25,1350.25,1351.5,1357.0,1340.25,1
3293023.0,76062.75,76035.0,1350.5,1361.0,1363.5,1349.25,1
1837946.0,38518.75,38505.5,1367.25,1376.5,1380.75,1365.5,0
1594972.0,38582.0,38568.0,1373.5,1368.0,1381.75,1367.5,1
2809425.0,37928.0,37914.0,1355.5,1365.25,1367.25,1345.0,0
1575501.0,38514.0,38500.25,1368.75,1382.25,1383.0,1366.0,0
2007277.0,38893.5,38879.75,1385.5,1392.25,1393.5,1380.75,0
1657506.0,39255.0,39241.25,1395.5,1401.75,1405.5,1393.5,0
1769993.0,52457.25,52439.75,1420.0,1421.75,1424.5,1401.25,0
1385837.0,39806.0,39792.0,1421.5,1423.75,1425.0,1417.25,1
1499168.0,39793.25,39779.75,1417.25,1425.75,1424.75,1414.5,1
1314786.0,41677.0,41662.75,1434.75,1440.0,1440.75,1432.25,0
2132506.0,40707.75,40694.0,1399.0,1398.75,1411.25,1396.75,0
1995308.0,39466.75,39453.25,1404.25,1401.5,1415.75,1398.5,1
2414723.0,39206.0,39192.0,1404.75,1395.25,1411.25,1390.0,1
1743771.0,39323.0,39309.0,1396.25,1412.5,1412.25,1395.75,0
1319343.0,39532.75,39519.25,1415.75,1405.5,1415.75,1407.25,0
1866245.0,39952.25,39939.25,1417.0,1431.75,1431.5,1414.5,0
2557403.0,79867.5,79839.5,1418.0,1421.0,1430.75,1414.75,0
1428612.0,41158.0,41143.75,1421.5,1414.25,1423.0,1413.5,0
2244048.0,39167.25,39153.5,1409.75,1388.0,1410.5,1386.0,0
1932122.0,39035.0,39021.0,1389.5,1386.75,1401.0,1383.25,1
2818198.0,37945.25,37931.25,1361.5,1336.25,1368.0,1334.75,0
3295939.0,38736.0,38721.5,1340.5,1342.0,1346.0,1318.25,1
2204412.0,35794.5,35780.5,1274.25,1279.25,1289.5,1265.5,0
1770988.0,35890.0,35876.0,1285.25,1275.25,1294.75,1269.5,0
3262621.0,34450.25,34436.25,1247.0,1230.5,1249.0,1216.25,0
2841721.0,34455.5,34441.5,1218.5,1247.0,1248.75,1208.25,0
2140989.0,35071.5,35057.75,1243.75,1258.75,1264.75,1241.5,1
2745671.0,35081.0,35067.25,1271.25,1245.5,1276.5,1241.0,0
2256461.0,36266.25,36252.5,1288.75,1292.5,1306.75,1281.5,0
2805246.0,36647.0,36633.0,1307.25,1306.5,1317.75,1295.5,0
2285113.0,36451.0,36437.25,1305.5,1287.5,1316.5,1288.75,0
2065610.0,46576.0,46557.5,1242.5,1230.25,1273.25,1226.25,0
2580451.0,34708.0,34694.25,1230.5,1254.0,1254.0,1224.0,1
1994739.0,35781.75,35767.75,1267.75,1287.5,1287.75,1265.75,0
780918.0,35867.5,35854.25,1278.5,1271.75,1291.5,1269.75,1
2320148.0,35172.5,35159.25,1249.5,1257.25,1264.0,1244.0,0
2514796.0,35540.5,35526.5,1265.0,1275.5,1289.75,1248.75,0
2187032.0,36099.5,36086.0,1288.0,1296.0,1299.0,1277.5,0
2092341.0,36432.25,36418.5,1296.75,1291.5,1308.0,1288.0,0
2857334.0,35899.25,35885.5,1289.0,1250.0,1294.0,1248.5,0
2736508.0,35732.25,35718.25,1273.5,1263.5,1283.5,1256.25,0
2336625.0,36479.25,36465.0,1268.0,1242.75,1272.75,1237.0,1
2492107.0,34909.0,34895.25,1259.0,1250.5,1264.25,1227.0,1
2480811.0,34149.0,34135.0,1210.75,1228.75,1234.75,1203.0,0
2308226.0,34768.0,34754.0,1225.25,1251.5,1254.0,1222.5,1
2354321.0,36249.0,36234.5,1259.25,1249.25,1260.5,1238.25,0
1485631.0,35720.75,35707.0,1263.25,1284.25,1285.75,1262.5,0
1623895.0,35942.75,35928.75,1275.75,1280.25,1288.25,1275.0,1
2124659.0,37738.75,37724.25,1296.5,1291.0,1309.5,1290.0,0
1899671.0,36035.0,36021.25,1287.75,1290.75,1296.5,1278.75,0
1782159.0,37885.5,37871.25,1307.5,1313.5,1315.0,1300.25,0
1953490.0,36341.0,36327.25,1308.25,1284.75,1308.75,1287.0,0
2546719.0,36402.5,36388.5,1290.5,1312.0,1323.25,1279.75,1
2061959.0,36693.75,36680.0,1315.0,1301.0,1318.75,1295.0,0
2495738.0,36371.75,36357.75,1299.5,1303.5,1309.0,1286.0,0
3460663.0,74561.25,74533.25,1331.5,1341.0,1346.0,1315.25,0
2300931.0,37216.5,37202.75,1335.25,1317.75,1339.0,1315.75,0
2389487.0,37078.75,37064.75,1330.5,1334.75,1336.0,1310.0,1
2721736.0,38309.25,38295.25,1365.0,1375.5,1382.75,1354.25,0
3541753.0,76397.5,76370.0,1359.5,1337.25,1377.0,1338.75,1
3026223.0,36782.75,36768.75,1305.75,1317.0,1323.0,1303.0,0
1874665.0,37118.25,37104.5,1327.5,1328.25,1332.25,1315.75,0
2168989.0,38935.0,38920.75,1344.5,1349.25,1353.25,1324.0,0
3451568.0,75026.0,74998.25,1342.25,1350.75,1352.0,1328.0,1
1945217.0,37984.0,37970.25,1359.25,1366.75,1368.75,1345.0,0
2600566.0,37303.75,37289.75,1336.75,1319.25,1342.75,1316.25,0
2026409.0,37238.75,37224.75,1336.0,1331.25,1337.5,1318.0,1
1326678.0,37922.75,37908.75,1345.75,1355.25,1358.25,1345.0,0
1492751.0,37646.5,37632.75,1349.0,1345.5,1351.75,1337.0,0
1770274.0,37700.25,37686.25,1337.0,1347.25,1355.75,1335.25,0
2148327.0,37588.0,37574.25,1336.0,1324.5,1351.25,1324.0,1
2492906.0,36821.0,36807.0,1328.0,1308.5,1329.5,1300.0,1
1739980.0,36682.75,36669.25,1315.25,1307.0,1316.0,1302.25,1
1985821.0,35910.25,35896.25,1290.25,1284.25,1291.25,1274.0,0
1886274.0,35886.5,35872.5,1280.0,1275.75,1288.75,1272.75,0
1882359.0,35283.0,35269.0,1267.5,1254.0,1270.0,1252.0,0
86394.0,11293.5,11289.0,1258.0,1247.75,1258.5,1249.5,1
2840925.0,56106.75,56085.25,1282.0,1285.0,1289.75,1242.75,1
1931173.0,36159.0,36145.25,1287.75,1289.25,1296.5,1284.0,0
2437603.0,37227.75,37214.0,1323.75,1338.0,1340.25,1320.0,0
1732617.0,37463.0,37449.0,1336.75,1336.75,1344.5,1332.25,1
1706189.0,37652.75,37638.75,1350.5,1337.5,1353.0,1335.5,0
2036046.0,37917.75,37903.75,1353.75,1348.75,1359.75,1342.25,0
1787850.0,37841.0,37827.25,1350.25,1348.25,1359.25,1345.5,1
2089504.0,37738.0,37724.25,1347.5,1357.75,1360.5,1337.5,0
772821.0,37465.25,37451.25,1347.75,1329.25,1350.25,1324.25,0
1692214.0,37679.0,37665.0,1334.25,1353.25,1354.25,1332.25,0
1769890.0,37151.5,37137.5,1337.0,1329.0,1338.25,1319.5,0
2130737.0,37332.0,37318.75,1336.0,1319.75,1343.5,1312.0,1
2124138.0,36642.0,36628.0,1314.75,1305.75,1318.0,1302.0,0
1689154.0,36755.0,36741.0,1317.75,1311.5,1319.5,1307.25,0
1813782.0,36826.0,36812.25,1318.0,1309.5,1324.5,1307.75,1
1412611.0,36604.75,36591.5,1315.5,1298.25,1318.0,1295.0,1
1575129.0,37245.75,37231.75,1315.5,1336.0,1336.75,1315.25,0
1638952.0,37253.25,37239.25,1334.5,1335.75,1339.0,1322.5,1
1126846.0,37692.25,37678.25,1341.25,1348.75,1350.5,1338.5,0
551625.0,37951.5,37938.5,1352.5,1359.0,1360.25,1349.25,0
469831.0,38123.75,38110.25,1356.25,1359.75,1363.5,1355.5,1
912249.0,37765.75,37751.75,1362.0,1343.75,1362.0,1342.5,0
743711.0,37898.75,37885.0,1347.25,1356.75,1358.0,1346.5,0
578596.0,37966.5,37953.0,1357.5,1352.5,1358.75,1350.25,0
1398168.0,38496.5,38482.5,1373.75,1371.75,1379.25,1369.75,0
1162598.0,38351.5,38337.5,1366.5,1372.75,1373.25,1362.25,0
1477436.0,38377.5,38363.5,1366.75,1372.75,1377.5,1359.25,1
1328291.0,38474.0,38460.0,1377.25,1373.5,1377.5,1367.75,0
1175987.0,38481.5,38467.75,1375.0,1375.0,1376.75,1369.0,1
1262782.0,38865.75,38852.25,1388.25,1385.75,1391.5,1384.5,0
1510041.0,38781.75,38768.0,1382.5,1387.5,1389.0,1380.25,0
1423684.0,38853.5,38839.5,1391.0,1391.75,1392.25,1380.25,0
1802398.0,38637.75,38623.75,1380.5,1389.0,1389.25,1372.25,0
36300.0,12491.5,12487.0,1386.75,1389.5,1391.75,1385.5,1
1358198.0,39025.25,39011.5,1396.25,1389.0,1398.5,1385.5,0
1670712.0,39139.75,39125.75,1387.0,1402.25,1403.75,1386.0,0
1533888.0,39453.5,39440.0,1405.75,1409.75,1411.0,1403.0,0
1158575.0,39416.0,39402.75,1406.75,1410.75,1411.25,1404.25,1
1358826.0,39516.25,39502.75,1410.5,1411.0,1417.75,1404.75,1
1170430.0,39416.5,39403.0,1403.5,1411.0,1411.25,1401.0,1
1697470.0,39541.5,39528.0,1406.25,1419.75,1424.25,1402.5,1
1723237.0,39724.0,39710.0,1426.0,1414.5,1429.25,1408.75,0
1396527.0,39512.75,39499.0,1408.25,1412.25,1416.75,1406.5,0
1443063.0,39306.25,39292.5,1401.0,1408.5,1409.5,1395.5,0
1640105.0,39416.75,39403.0,1415.25,1407.5,1417.0,1401.75,0
1579741.0,39835.25,39821.25,1416.25,1419.75,1426.5,1416.0,0
1082695.0,39808.75,39795.0,1421.25,1422.25,1425.5,1417.0,0
1298834.0,40286.0,40272.5,1434.25,1439.0,1441.5,1432.75,0
964301.0,40255.5,40242.0,1434.25,1438.5,1440.0,1433.25,1
1214675.0,40354.5,40341.0,1435.25,1444.25,1445.25,1431.25,1
1354642.0,40434.25,40420.25,1444.25,1446.75,1447.0,1437.75,0
1388742.0,40545.75,40531.75,1448.0,1447.75,1450.75,1440.5,0
1381697.0,40240.0,40226.0,1436.5,1439.75,1440.75,1433.25,0
975426.0,40530.75,40517.25,1448.5,1449.0,1450.25,1442.25,0
1450220.0,40406.5,40392.75,1444.25,1447.5,1447.5,1437.25,0
1877870.0,40523.75,40509.75,1453.0,1441.75,1453.5,1437.5,0
1599366.0,40612.0,40598.25,1441.0,1454.25,1456.75,1438.0,0
1032255.0,40826.0,40812.0,1457.75,1459.75,1460.75,1454.5,0
37001.0,13191.75,13187.25,1465.25,1463.25,1467.0,1463.5,0
1114476.0,40930.25,40916.5,1462.25,1459.75,1465.25,1455.25,0
1212566.0,40792.5,40778.75,1458.0,1455.25,1460.25,1452.5,0
1313712.0,40828.75,40815.0,1455.75,1462.75,1463.25,1449.75,1
949451.0,41014.75,41001.25,1464.25,1462.25,1467.0,1461.0,0
1439278.0,41002.5,40989.0,1456.0,1467.0,1470.25,1452.5,0
1213975.0,41137.0,41123.0,1467.75,1471.0,1471.5,1464.0,0
1947389.0,41143.0,41129.25,1472.0,1462.25,1476.75,1456.25,0
1619346.0,41205.0,41191.5,1468.5,1474.0,1474.75,1465.75,0
1222782.0,41131.25,41118.5,1470.5,1468.0,1472.75,1464.5,0
1273688.0,40930.5,40917.5,1465.75,1463.75,1466.75,1457.5,0
1912719.0,40412.5,40398.5,1449.25,1441.0,1450.0,1438.0,0
1399914.0,40601.25,40587.75,1447.0,1452.5,1453.75,1443.75,0
353992.0,40962.75,40948.75,1460.0,1465.5,1467.5,1456.75,0
1145909.0,41203.25,41189.25,1467.75,1471.5,1473.75,1465.5,0
1026736.0,41148.0,41134.0,1470.25,1471.0,1472.0,1465.25,1
1753720.0,41520.5,41506.5,1476.25,1494.75,1496.25,1475.25,0
1430850.0,41852.0,41839.0,1495.75,1492.0,1499.25,1489.25,0
1445692.0,41975.75,41962.0,1496.25,1500.25,1502.5,1492.25,0
2422158.0,84366.5,84339.25,1502.0,1509.5,1513.0,1500.5,0
1310558.0,42085.25,42071.75,1501.5,1505.75,1506.5,1496.75,0
1359220.0,43287.25,43273.5,1494.5,1494.0,1495.75,1487.5,0
2472648.0,85683.5,85656.75,1508.0,1520.25,1520.5,1485.5,1
990978.0,42479.75,42465.75,1519.5,1511.5,1519.75,1511.0,0
1484484.0,42133.5,42119.75,1511.0,1505.0,1513.75,1497.0,0
1513031.0,41904.0,41890.25,1498.75,1503.0,1504.75,1491.25,0
2826032.0,84724.5,84696.5,1507.25,1516.25,1522.75,1500.75,0
1444941.0,42382.25,42368.25,1517.25,1513.25,1519.25,1504.5,0
1463667.0,43464.75,43451.0,1501.75,1498.25,1503.5,1493.5,0
1153919.0,41956.0,41942.75,1493.5,1494.75,1502.25,1492.5,0
987277.0,43017.25,43002.75,1480.5,1479.5,1487.75,1478.25,0
2234420.0,41120.0,41106.0,1479.0,1463.25,1483.5,1457.5,0
1375778.0,41219.0,41205.75,1472.75,1469.75,1475.5,1467.5,0
1511452.0,41546.25,41532.75,1471.5,1490.0,1491.25,1470.0,0
3143580.0,82612.0,82584.0,1478.25,1470.0,1485.0,1465.75,0
1549711.0,41684.25,41670.25,1478.5,1489.0,1493.75,1476.75,0
1554287.0,43134.75,43120.75,1485.5,1483.5,1490.75,1483.0,1
2187547.0,42977.5,42963.25,1485.5,1477.5,1491.5,1470.5,1
1493359.0,43049.25,43035.25,1484.0,1480.0,1488.25,1478.5,0
1541361.0,41022.75,41008.75,1466.0,1469.0,1469.0,1459.0,0
1170706.0,41233.5,41219.75,1468.25,1480.75,1476.25,1467.75,1
1513344.0,41691.5,41678.0,1485.0,1491.5,1492.75,1484.5,0
1310122.0,41887.5,41873.75,1487.5,1503.0,1503.25,1487.5,1
1118951.0,43628.5,43614.25,1506.25,1504.0,1507.75,1498.0,0
1114481.0,41946.25,41932.5,1500.75,1500.0,1502.0,1494.75,0
1218414.0,42305.75,42292.0,1498.5,1506.0,1516.75,1496.25,0
1316375.0,42030.5,42017.25,1499.0,1502.5,1504.5,1494.25,0
1485983.0,41917.75,41904.25,1504.25,1492.25,1504.5,1489.5,0
2941926.0,82478.0,82450.0,1464.25,1471.75,1486.25,1464.0,0
1975954.0,40808.25,40794.25,1463.75,1464.75,1467.25,1448.75,0
2088796.0,40796.75,40782.75,1450.5,1456.25,1465.75,1444.25,1
1406674.0,40979.0,40965.25,1467.5,1457.5,1468.75,1456.5,0
2995497.0,81362.25,81334.25,1444.0,1438.75,1468.25,1438.25,0
1926181.0,41795.75,41781.5,1437.75,1433.5,1447.5,1430.5,0
1786304.0,41633.5,41619.0,1440.5,1427.75,1444.75,1427.0,1
2425467.0,39765.5,39751.5,1429.0,1407.5,1429.75,1405.5,1
2298274.0,40780.75,40766.5,1411.75,1395.5,1415.5,1394.75,1
1694164.0,40954.25,40939.75,1401.75,1420.75,1421.0,1398.75,0
2099116.0,39915.5,39901.75,1420.75,1418.75,1431.5,1412.5,0
2139480.0,39435.0,39421.0,1412.25,1419.25,1424.0,1399.0,0
1666010.0,39780.0,39766.0,1425.5,1428.25,1428.5,1413.25,0
1152227.0,41285.0,41271.25,1424.75,1419.75,1427.75,1417.0,0
41140.0,12850.75,12846.25,1428.25,1427.0,1429.0,1424.75,0
1790136.0,40110.5,40096.5,1430.75,1438.25,1439.25,1426.5,1
1777630.0,39751.25,39737.75,1426.25,1414.5,1426.25,1413.0,0
